Name,Men,Women,Total
Jerney,16,358,374
Jacomine,3,369,372
Jun,302,69,371
Janniek,182,180,362
Joëll,318,41,359
Jeppe,355,3,358
Jule,35,320,355
Janni,7,347,354
Jibbe,349,3,352
Joeke,255,97,352
Joske,20,332,352
Janis,165,185,350
Julianne,3,347,350
Jodie,10,337,347
Janno,340,3,343
Jarne,340,3,343
Joosje,0,341,341
Jérôme,333,7,340
Jac,309,27,336
Jennefer,3,332,335
Jailey,3,329,332
Jerrel,332,0,332
Joann,10,320,330
Julio,329,0,329
Jady,18,304,322
Jolene,3,321,324
Jayant,320,0,320
Janick,295,21,316
Julan,311,3,314
Jazzlyn,3,312,315
Janco,312,0,312
Jeanny,27,285,312
Jan-Pieter,308,3,311
Juultje,0,310,310
Jaya,27,281,308
Jogchum,308,0,308
Jory,258,50,308
Jeremia,284,23,307
Jelger,303,3,306
Jetta,3,302,305
Jan-Jaap,302,0,302
Jess,88,214,302
Juliano,301,3,304
Jewel,9,292,301
Jitte,92,204,296
Jodi,47,248,295
Jentien,3,292,295
Jerina,0,293,293
Jildert,293,0,293
Jamil,288,3,291
Jadey,11,279,290
Jillis,275,10,285
Jolina,3,284,287
Jacey,63,221,284
Jayla,0,284,284
Jonny,270,13,283
Jael,115,167,282
Jaydee,70,212,282
Jacomijn,3,273,276
Jantiene,0,274,274
Joany,7,266,273
Jarig,272,0,272
Jan-Paul,271,0,271
Josiena,3,265,268
Jorne,261,6,267
Jiri,251,13,264
Janko,263,0,263
Jeanetta,5,258,263
João,254,7,261
Jiske,5,254,259
Jones,215,40,255
Jaiden,240,13,253
Jamiro,253,0,253
Jacobi,20,232,252
Jarmo,252,0,252
Jille,219,33,252
Johanan,246,5,251
Jent,243,7,250
Judah,243,7,250
Joaquim,246,3,249
Jozephine,3,245,248
Jochen,241,3,244
Jawad,239,3,242
Jerom,243,0,243
Josias,241,3,244
Jaring,241,0,241
Jin,151,90,241
Jaimey,175,64,239
Janey,3,236,239
Jonatan,238,3,241
Jannine,3,233,236
Jackson,232,3,235
Jesus,209,24,233
Josha,147,85,232
Jennegien,0,231,231
Jetje,0,230,230
Joziena,0,230,230
Jayvano,228,0,228
Josinus,226,3,229
Joska,41,186,227
Jaelynn,0,226,226
Jettie,3,222,225
Josta,3,224,227
Jantienus,224,0,224
Javi,221,3,224
Janelle,3,222,225
Jared,223,0,223
Jihane,0,221,221
July,3,219,222
Jeftha,217,3,220
Jeltsje,0,219,219
Jing,59,160,219
Jie,145,73,218
Judoca,6,211,217
Jacomijna,3,213,216
Jorgen,216,0,216
Jansina,0,215,215
Jelco,208,3,211
Jentinus,210,0,210
Joana,3,209,212
Judit,3,209,212
Jolanthe,0,208,208
Juup,195,13,208
Jannita,0,207,207
Jilke,79,128,207
Jackelien,3,204,207
Jaidy,46,160,206
Jisse,167,39,206
Joffrey,204,3,207
Jamey,161,43,204
Jai,187,16,203
Josanne,0,203,203
Josie,3,201,204
Jurjan,203,0,203
Joa,133,69,202
Jannah,3,200,203
Jaydon,201,0,201
Jordanus,196,5,201
Jenoah,188,12,200
Jair,198,3,201
Josua,192,6,198
Jayne,3,195,198
Jerre,197,0,197
Jordin,180,15,195
Jeichien,0,194,194
Jaivey,193,0,193
Jantsje,0,193,193
Jerzy,188,5,193
Jesslyn,0,193,193
Juliaan,190,3,193
Jørgen,192,3,195
Janien,0,192,192
Jay-Jay,180,12,192
Jony,35,157,192
Jakobje,0,191,191
Jazzley,156,35,191
Jools,17,173,190
Jouri,187,3,190
Justice,145,45,190
Jacolina,3,186,189
Jazzlynn,0,187,187
Jolle,184,3,187
Jalou,3,184,187
Jutta,3,184,187
Jacomien,0,184,184
Jelka,0,184,184
Jeltina,0,184,184
Jurrina,0,183,183
Jascha,134,48,182
Josiah,180,3,183
Juriën,179,3,182
Johannetta,3,179,182
Jurriena,0,180,180
Janieke,0,178,178
Jelani,159,19,178
Jaike,5,172,177
Jamie-Lee,3,173,176
Joannus,174,3,177
Juditha,3,173,176
Janoah,143,30,173
Jedidjah,29,144,173
Joelle,3,171,174
Jimme,169,3,172
Jeep,170,3,173
Jolinde,0,171,171
Josia,154,17,171
Jurriana,3,170,173
Jafeth,170,0,170
Jaïro,170,0,170
Jaques,167,3,170
Jelis,168,3,171
Jilt,168,3,171
Jorin,152,16,168
Jurie,166,3,169
Justen,167,0,167
Jarik,165,0,165
Jarl,165,0,165
Jersey,48,117,165
Johnnie,163,3,166
Joury,162,3,165
Jaivy,162,3,165
Jaromir,164,0,164
Jasja,53,111,164
Jo-Anna,3,162,165
Jan-Peter,162,0,162
Jenske,3,158,161
Junus,161,3,164
Jaysen,161,0,161
Jermo,160,0,160
Jaïra,0,159,159
Jan-Hendrik,157,3,160
Juri,155,3,158
Jozien,5,152,157
Jantjen,3,153,156
Jellina,0,156,156
Jemima,0,156,156
Jolan,115,40,155
Jannieke,3,153,156
Jante,10,144,154
Jits,135,19,154
Joanneke,0,154,154
Jackeline,3,152,155
Joerie,150,3,153
Junayd,153,0,153
Janka,3,150,153
Jaspert,152,0,152
Jany,8,143,151
Jean-Luc,148,3,151
Jolieke,0,151,151
Jaeda,0,150,150
Josja,59,91,150
Janouk,3,148,151
Jaycee,29,120,149
Jimmie,136,13,149
Jisk,142,7,149
Jytte,0,149,149
Jasmien,0,148,148
Jennigjen,0,148,148
Jannus,146,3,149
Jae,88,58,146
Jisca,0,146,146
Jerphaas,144,0,144
Joleen,3,141,144
Jolinda,0,144,144
Juliënne,9,135,144
Jielis,143,0,143
Jiya,0,143,143
Jörg,140,3,143
Jacko,141,3,144
Jidde,139,3,142
Jalal,137,3,140
Jenairo,141,0,141
Jordina,8,133,141
Jadwiga,3,137,140
Jarco,138,3,141
Jaxon,139,0,139
Jiro,138,3,141
Juana,0,139,139
Jakomina,0,138,138
Jeannot,129,9,138
Jesca,0,138,138
Jonneke,0,138,138
Junaid,137,3,140
Jazlynn,0,137,137
Jeanique,3,134,137
Jornt,137,0,137
József,137,0,137
Jorre,136,0,136
Josca,12,124,136
Juliska,3,135,138
Janwillem,134,3,137
Jaylynn,0,135,135
Jo-ann,0,135,135
Jorijn,64,71,135
Jurn,134,0,134
Jaliyah,0,133,133
Jessika,0,133,133
Josefiene,0,133,133
Jaycen,132,0,132
Joli,3,128,131
Jullian,131,3,134
Jabir,130,3,133
Jentine,0,131,131
Joostina,0,131,131
Juanito,131,0,131
Jorinda,0,130,130
Jozinus,129,3,132
Julot,3,129,132
Jennah,0,128,128
Jakko,127,0,127
Jean-Marie,110,17,127
Jesina,0,127,127
Jochanan,126,3,129
Johnathan,127,0,127
Jowi,112,15,127
Jeevan,126,0,126
Jo-anne,0,126,126
Jalisa,0,125,125
Jihad,34,91,125
Jurianus,125,0,125
Johnno,124,0,124
Josee,3,120,123
Jozé,8,116,124
Joek,108,15,123
Judina,0,123,123
Jaquelina,3,119,122
Jesiah,119,3,122
Jil,7,115,122
Jalil,113,8,121
Jansen,107,14,121
Joppa,0,121,121
Jayanti,0,120,120
Jayro,120,0,120
Joanie,3,119,122
Jogchem,120,0,120
Jeantine,3,118,121
Jelisa,0,119,119
Jenno,119,0,119
Jard,96,22,118
Jian,101,17,118
Jenita,0,117,117
Jilly,0,117,117
Joanita,3,116,119
Jenke,14,102,116
Jannat,0,115,115
Jazzy,47,68,115
Jaan,76,38,114
Jovita,7,107,114
Jayley,14,99,113
Jurren,113,0,113
Jurrit,112,3,115
Jense,111,3,114
Juliane,3,109,112
Julietta,3,111,114
Jenine,0,111,111
Jorim,110,3,113
Jörn,111,0,111
Jaëla,0,110,110
Jaira,3,109,112
Jannij,0,110,110
Jerona,3,108,111
Jovan,110,0,110
Jamairo,109,0,109
Jayde,3,107,110
Johannah,3,108,111
Jarich,108,0,108
Jerremy,108,0,108
Jeffery,106,3,109
Jerrold,107,0,107
Jolisa,0,107,107
Jorinus,106,3,109
Jurrianus,106,3,109
Jelina,0,106,106
Jesley,84,22,106
Jinne,83,23,106
Jülide,0,106,106
Jefferson,105,0,105
Joseline,0,105,105
Jeannie,3,100,103
Jelles,101,3,104
Jessi,22,81,103
Joannis,102,0,102
Jooske,3,101,104
Jowan,100,3,103
Jakobina,0,101,101
Jen,59,42,101
Jodocus,97,3,100
Jorie,30,71,101
Jacobijn,3,99,102
Jannik,99,3,102
Jaydan,95,5,100
Joakim,99,3,102
Jolyn,0,100,100
Jorike,0,100,100
Justa,6,94,100
Jani,78,21,99
Jarod,99,0,99
Jivan,93,6,99
Joliene,0,99,99
Jovanka,3,97,100
Janie,7,91,98
Jenifer,3,97,100
Jorit,94,3,97
Jorrick,98,0,98
Joselien,3,97,100
Jaeden,93,3,96
Jelt,97,0,97
Jezina,0,97,97
Jovanni,94,3,97
Jacominus,96,0,96
Jeoffrey,96,0,96
Jeromy,89,7,96
Jobbe,95,3,98
Jordana,3,95,98
Jan-Hein,95,0,95
Jehannes,95,0,95
Jessa,0,95,95
Jocelyne,3,94,97
Jomima,0,95,95
Jovi,85,10,95
Jarnick,94,0,94
Jeichiena,0,94,94
Joaquín,94,0,94
Jouk,86,8,94
Jaap-Jan,93,0,93
Joaz,93,0,93
Jamel,91,3,94
Jayvi,91,3,94
János,91,0,91
Jary,90,3,93
Jaschenka,7,84,91
Jhonny,91,0,91
Jozefiena,3,87,90
Jano,89,3,92
Jean-Louis,88,3,91
Jermy,90,0,90
Jolé,0,90,90
Jan-Dirk,89,0,89
Joia,6,83,89
Josefiena,3,87,90
Josianne,3,86,89
Judica,3,88,91
Juulke,3,85,88
Janse,84,3,87
