Name,Men,Women,Total
Roosmarie,3,134,137
Rafke,7,129,136
Rishano,136,0,136
Rut,108,28,136
Rüveyda,0,136,136
Reinaldo,135,0,135
Rudo,130,5,135
Rhys,132,3,135
Rieuwert,132,3,135
Rahul,130,0,130
Rajae,0,130,130
Rietje,0,130,130
Rozan,5,124,129
Regnera,0,128,128
Rhona,0,128,128
Rüya,0,128,128
Raza,117,10,127
Renardus,123,3,126
Reiner,117,7,124
Rieky,6,118,124
Raynor,123,0,123
Raziye,0,123,123
Rinia,3,119,122
Rojin,3,119,122
Raffaele,119,3,122
Ramin,120,3,123
Riky,12,110,122
Rishma,0,122,122
Reiny,7,114,121
Rienke,16,105,121
Rajeev,120,0,120
Rijna,0,120,120
Ramy,115,3,118
Remond,118,3,121
Rogerius,107,12,119
Romé,27,92,119
Reginaldus,117,0,117
Renny,18,99,117
Roshnie,0,117,117
Renetta,0,116,116
Ridwan,113,3,116
Rolando,116,0,116
Roselien,0,116,116
Ruchama,3,115,118
Rachael,3,112,115
Regien,11,104,115
Reinette,0,115,115
Rins,94,21,115
Rubertus,113,3,116
Rie,3,113,116
Rimmert,114,0,114
Rio,78,36,114
Rox,22,92,114
Rivaldo,113,0,113
Renz,112,0,112
Revelino,112,0,112
Rijn,112,0,112
Roelinde,0,112,112
Rozemarie,3,109,112
Rihanna,0,111,111
Romany,10,101,111
Rosé,31,80,111
Roswita,3,109,112
Raïssa,3,109,112
Raymund,110,0,110
Rianda,3,109,112
Rosana,0,110,110
Regiena,3,107,110
Ravish,108,0,108
Rehan,104,3,107
Rikie,3,105,108
Rosaria,3,106,109
Redwan,107,0,107
Reinhilde,3,105,108
Richano,107,0,107
Richardo,102,5,107
Rishaan,107,0,107
Ruurt,107,0,107
Ragonda,3,105,108
Raphaëla,0,106,106
Reinilda,0,106,106
Renuka,0,106,106
Rianka,0,106,106
Raihana,0,105,105
Reine,7,98,105
Roni,64,41,105
Roselinda,3,103,106
Roumaissa,0,105,105
Rowy,17,88,105
Rozalie,3,103,106
Rylana,0,105,105
Renerus,102,3,105
Roseanne,0,104,104
Ranomi,3,102,105
Reier,103,0,103
Renke,99,3,102
Rienko,103,0,103
Roeliena,0,103,103
Rudolpha,3,101,104
Randal,100,3,103
Raimundus,99,3,102
Rayyan,100,3,103
Roméo,101,0,101
Ricco,100,0,100
Riekent,100,0,100
Renco,98,3,101
Rimkje,0,99,99
Rolph,99,0,99
Riekus,98,0,98
Rutgert,98,0,98
Rabiye,0,97,97
Raeven,42,55,97
Reni,16,81,97
Rhandy,91,6,97
Riaz,89,8,97
Rabiya,0,96,96
Randi,14,82,96
Reny,17,79,96
Rojda,0,96,96
Rolande,3,95,98
Roselyn,0,96,96
Reinanda,0,95,95
Rhiannon,3,94,97
Robien,5,90,95
Robinson,90,5,95
Rashied,94,0,94
Razia,0,94,94
Riad,91,3,94
Riko,94,0,94
Roben,90,3,93
