Name,Men,Women,Total
Thys,153,0,153
Tjimkje,0,153,153
Teske,3,151,154
Thien,89,63,152
Tjisse,152,0,152
Tan,127,23,150
Teade,150,0,150
Tjomme,150,0,150
Teetske,0,148,148
Tjapko,148,0,148
Talisha,0,146,146
Tadeusz,141,3,144
Timoteüs,143,3,146
Trudo,138,5,143
Talina,0,142,142
Talisa,0,142,142
Tanne,28,114,142
Taro,142,0,142
Thara,0,142,142
Tian,112,30,142
Tjarko,142,0,142
Tracy,0,141,141
Thiemen,140,0,140
Timótheüs,140,0,140
Tamarah,3,137,140
Thyrza,0,138,138
Tammy,7,130,137
Tanny,3,135,138
Teunia,0,136,136
Tjardo,136,0,136
Tuğra,136,0,136
Thijsje,3,134,137
Tymon,134,0,134
Trix,3,127,130
Teunette,0,130,130
Tuan,130,0,130
Tessie,0,129,129
Tonie,72,56,128
Torben,128,0,128
Thijm,127,0,127
Thygo,127,0,127
Tjipkje,0,127,127
Tjitsche,0,127,127
Timber,116,8,124
Tunnis,123,0,123
Tugay,122,0,122
Thu,8,113,121
Tjepke,117,3,120
Tjalke,115,3,118
Treesje,0,118,118
Thibault,117,0,117
Tieneke,0,117,117
Thim,116,0,116
Tialda,0,116,116
Tarık,115,0,115
Tenzin,83,31,114
Tromp,111,3,114
Thorvald,111,0,111
Thresia,3,109,112
Tiemo,111,0,111
Thieu,105,5,110
Toontje,27,83,110
Tsjerk,110,0,110
Tuna,97,13,110
Theodoris,104,5,109
Tijm,108,3,111
Timor,108,0,108
Tanita,0,105,105
Tirzah,0,105,105
Tien,59,45,104
Tahira,0,103,103
Thomasina,0,103,103
Tresia,3,101,104
Tieleman,101,3,104
Tyas,101,3,104
Tabita,0,100,100
Tanna,3,98,101
Trienko,99,3,102
Taapke,0,99,99
Thimon,98,3,101
Tia,3,97,100
Tetske,3,97,100
Tjetje,0,98,98
Trinity,3,94,97
Tobian,97,0,97
Tobina,0,97,97
Trijn,3,95,98
Tex,92,3,95
Trieneke,0,96,96
Truda,5,91,96
Tjade,89,6,95
Theda,0,94,94
Tiem,92,3,95
Thalina,0,93,93
Therése,3,91,94
Theresius,93,0,93
Tienus,93,0,93
Tjakina,0,93,93
Tjesse,91,3,94
Tido,92,0,92
Tietsia,0,92,92
Tijmentje,3,91,94
Trung,92,0,92
