Name,Men,Women,Total
Yuşa,39,0,39
Ybo,38,0,38
Yonas,33,5,38
Ysabelle,0,38,38
Ysolde,0,38,38
Yaell,20,17,37
Yıldız,0,37,37
Yohannes,33,3,36
Yoren,37,0,37
Yorrit,36,3,39
Yura,12,25,37
Yurre,37,0,37
Yaden,31,5,36
Yort,36,0,36
Yse,9,27,36
Yalda,0,35,35
Yalena,0,35,35
Yeng,3,31,34
Yildirim,35,0,35
Yldau,0,35,35
Yohanna,0,35,35
Yris,0,35,35
Yussuf,31,3,34
Ywan,34,3,37
Yacine,24,10,34
Yacoub,33,3,36
Yaiden,32,3,35
Yannique,10,24,34
Yaran,27,7,34
Yavanna,3,33,36
Yoanna,0,34,34
Yula,0,34,34
Yahye,28,5,33
Yashwant,33,0,33
Ydwer,16,17,33
Yeshe,21,12,33
Yesser,33,0,33
Yeun,12,21,33
Yoel,33,0,33
Yordin,32,3,35
Youk,28,5,33
Yuka,21,12,33
Yumi,3,29,32
Yvanna,0,33,33
Yano,32,0,32
Yaprak,0,32,32
Yared,32,0,32
Yarin,25,7,32
Yashvir,32,0,32
Yesim,0,32,32
Yiĝit,32,0,32
Yngwie,31,3,34
Youetta,0,32,32
Yalina,0,31,31
Yamal,31,0,31
Yelmer,31,0,31
Yent,31,0,31
Yılmaz,31,0,31
Yola,3,30,33
Yteke,0,31,31
Yurian,31,0,31
Yza,3,29,32
Yannai,8,22,30
Yannicke,0,30,30
Yessie,5,25,30
Yoko,3,28,31
Yunes,28,3,31
Yushua,30,0,30
Yustin,30,0,30
Yadira,0,29,29
Yaïra,0,29,29
Yanieck,23,6,29
Yasirah,0,29,29
Yasmila,0,29,29
Yason,29,0,29
Yener,29,0,29
Yeray,29,0,29
Yildiray,29,0,29
Ymie,0,29,29
Yoshka,3,27,30
Yvano,29,0,29
Yaasir,26,3,29
Yaman,28,0,28
Yamna,0,28,28
Yanina,0,28,28
Yanoa,15,13,28
Yelte,27,3,30
Yill,0,28,28
Yoek,21,7,28
Yon,25,3,28
Yord,28,0,28
Yusri,28,0,28
Yvain,27,3,30
Yağiz,27,0,27
Yago,27,0,27
Yalenka,0,27,27
Yela,3,25,28
Yesin,27,0,27
Yik,20,7,27
Yma,0,27,27
Yoerie,26,3,29
Yuran,27,0,27
Yury,27,0,27
Yasien,26,0,26
Yasper,26,0,26
Yehia,18,8,26
Yehudi,25,3,28
Yousaf,22,3,25
Yama,20,5,25
Yamani,24,3,27
Yannah,0,25,25
Yasira,0,25,25
Ydwine,0,25,25
Yep,25,0,25
Yob,25,0,25
Yosta,3,23,26
Yule,8,17,25
Yashna,3,23,26
Yaya,10,14,24
Yien,10,14,24
Ylano,24,0,24
Ylke,3,20,23
Yoe,13,11,24
Yoica,0,24,24
Yok,8,16,24
Yolien,0,24,24
Yoline,0,24,24
Yonatan,24,0,24
Younès,24,0,24
Youssouf,24,0,24
Ysis,0,24,24
Yske,13,11,24
Yuval,20,3,23
Yacob,23,0,23
Yaella,0,23,23
Yafet,22,3,25
Yanara,0,23,23
Yashoda,0,23,23
Yede,23,0,23
Yelle,18,5,23
Yesmin,0,23,23
Yigal,23,0,23
Ylena,0,23,23
Ylene,0,23,23
Ylvi,3,22,25
Yoa,9,14,23
Yoeran,23,0,23
Yoerik,23,0,23
Yra,3,19,22
Yurdagül,0,23,23
Yarden,11,11,22
Yasamin,0,22,22
Yiri,20,3,23
Ylze,0,22,22
Ynez,0,22,22
Youran,22,0,22
