Name,Men,Women,Total
Lammina,0,331,331
Louw,329,3,332
Lammechiena,0,328,328
Lammie,3,325,328
Luite,326,3,329
Ludolf,327,0,327
Liese,0,326,326
Linne,0,324,324
Lizzie,3,322,325
Lutgerdina,0,324,324
Lilianne,17,306,323
Lyan,32,284,316
Lean,180,131,311
Lesly,225,86,311
Linus,305,3,308
Lidwien,10,298,308
Lubberta,0,305,305
Lincy,3,300,303
Lientje,3,300,303
Libbe,294,0,294
Lizet,3,291,294
Luitjen,290,3,293
Loretta,0,291,291
Line,3,278,281
Lauri,22,255,277
Loulou,3,275,278
Luuc,275,3,278
Lili,3,273,276
Lubbertje,71,204,275
Lynne,3,274,277
Lummigje,0,273,273
Lok,184,87,271
Lai,45,223,268
Lourdes,3,263,266
Lieske,3,262,265
Lubbertha,0,264,264
Luz,16,248,264
Leunis,263,0,263
Loïc,262,3,265
Liena,3,259,262
Linette,0,259,259
Lijsbeth,0,258,258
Lijda,3,253,256
Lode,248,5,253
Lammegien,3,251,254
Levent,252,0,252
Lexie,0,249,249
Lissy,3,246,249
Lucian,234,12,246
Lammy,3,244,247
Letitia,3,243,246
Liefke,0,244,244
Lysbeth,0,244,244
Leopoldus,231,10,241
Leigh,30,209,239
Lauwrens,234,0,234
Loduvicus,215,18,233
Lissa,0,230,230
Lance,228,0,228
Lima,28,200,228
Lamar,188,39,227
Leffert,226,0,226
Lorette,3,224,227
Luan,192,34,226
Lucina,3,224,227
Luppo,225,0,225
Laurentina,3,221,224
Liliana,6,216,222
Lore,3,218,221
Lambrecht,221,0,221
Lilou,3,220,223
Lammertje,0,219,219
Lynette,0,218,218
Louwina,0,217,217
Lisenka,0,216,216
Loïse,3,215,218
Luchien,105,111,216
Louwerina,3,212,215
Lodevica,6,204,210
Lamkje,3,208,211
Luchiena,3,208,211
Levin,201,7,208
Lodewikus,201,7,208
Liedewij,0,206,206
Liora,0,206,206
Lino,194,11,205
Louay,203,3,206
Luus,5,199,204
Laszlo,193,10,203
Louk,192,10,202
Linh,26,175,201
Léontine,3,199,202
Larisa,0,199,199
Liona,3,196,199
Lothar,190,7,197
Lysette,0,197,197
Lenard,195,3,198
Loura,0,196,196
Lauran,179,16,195
Loeka,57,138,195
Louwerens,194,0,194
László,187,3,190
Loltje,0,190,190
Lyon,178,12,190
Lammechina,0,189,189
Lenette,0,189,189
Letty,0,189,189
Libertus,186,3,189
Lucette,0,189,189
Ludmilla,3,186,189
Loekie,19,168,187
Ludgerus,186,3,189
Leopoldine,3,185,188
Luchina,0,185,185
Lindsy,3,181,184
Larry,182,3,185
Lefert,182,0,182
Lourus,181,3,184
Lie,40,140,180
Lodewika,3,178,181
Loren,19,160,179
Lori,3,176,179
Lene,3,175,178
Leony,3,175,178
Lieselot,0,177,177
Lieze,0,176,176
Lavina,0,173,173
Lakshmi,3,169,172
Leena,0,172,172
Leia,0,172,172
Lenna,3,171,174
Liesanne,0,171,171
Lorin,21,150,171
Liekele,169,3,172
Livinus,155,15,170
Lolita,3,169,172
Louie,153,13,166
Lora,0,165,165
Lotfi,163,3,166
Laury,6,158,164
Linze,164,0,164
Lott,0,164,164
Lummetje,0,164,164
Lindi,3,162,165
Lysander,159,3,162
Lucky,89,72,161
Lambartus,160,0,160
Liang,139,21,160
Luduina,3,157,160
Leonardina,3,158,161
Luut,148,11,159
Liya,0,158,158
Lucianus,156,3,159
Loreen,0,157,157
Lienke,0,154,154
Lodewicus,151,3,154
Lynda,0,154,154
Leilani,0,152,152
Levie,127,25,152
Lyke,0,152,152
Laurenz,150,3,153
Lennie,28,123,151
Léonard,149,3,152
Lionne,0,151,151
Levon,148,3,151
Leopoldina,3,145,148
Lidwine,3,146,149
Liesbet,3,147,150
Lilia,3,147,150
Lya,3,147,150
Lisse,3,143,146
Lorenza,0,146,146
Lyana,0,146,146
Lani,9,136,145
Ludovic,140,3,143
Lichelle,0,143,143
Lijsbert,8,135,143
Lemar,141,3,144
Loeke,10,132,142
Lyn,3,140,143
León,140,0,140
Lizan,3,139,142
Lianna,0,139,139
Lone,3,136,139
Lucio,138,0,138
Luther,136,3,139
Luurt,138,0,138
Lucía,3,135,138
Leana,3,134,137
Lenora,0,134,134
Lubbigje,0,134,134
Lauraine,0,133,133
Liberta,0,133,133
Lejla,0,132,132
Lianda,3,131,134
Lajos,128,3,131
Lauretta,0,131,131
Leticia,0,131,131
Lutje,9,121,130
Lydie,3,127,130
Leeroy,129,0,129
Loe,83,46,129
Linsy,0,128,128
Levien,112,15,127
Loeki,12,115,127
Ludewina,0,126,126
Lijkele,125,0,125
Lyndsey,0,124,124
Lynsey,0,124,124
Lamke,0,123,123
Louize,0,123,123
Lamina,0,122,122
Leoniek,3,121,124
Lottie,0,122,122
Lynde,3,121,124
Lenore,0,121,121
Louella,0,121,121
Luce,13,108,121
