Name,Men,Women,Total
Ditmar,125,14,139
Diyar,121,18,139
Djairo,139,0,139
Dietje,0,138,138
Din,126,12,138
Dorith,3,137,140
Dies,109,28,137
Danie,31,105,136
Delina,3,132,135
Duurt,136,0,136
Dahlia,0,135,135
Doğan,134,3,137
Dorinde,0,135,135
Darian,127,7,134
Deniece,3,133,136
Diem,91,43,134
Djura,3,133,136
Donato,134,0,134
Dorianne,3,133,136
Danni,31,102,133
Darja,3,129,132
Dianthe,0,133,133
Dailey,112,20,132
Danila,6,126,132
Danish,129,3,132
Danyal,132,0,132
Danyel,124,8,132
Drika,3,131,134
Darcy,58,72,130
Darlene,0,130,130
Domingus,129,3,132
Damir,128,3,131
Davin,128,3,131
Dayna,0,128,128
Dienke,0,128,128
Dinette,3,127,130
Djustin,128,0,128
Dua,3,124,127
D'Angelo,126,0,126
Djoke,3,124,127
Dré,123,3,126
Duifje,3,125,128
Detmer,124,0,124
Doekele,124,0,124
Daoud,121,3,124
Dénis,120,3,123
Donavan,121,3,124
Dyllan,121,3,124
Delayla,0,121,121
Domien,114,7,121
Door,6,115,121
Dounya,0,121,121
Danine,0,120,120
Diemer,119,3,122
Dillan,117,3,120
Dior,49,71,120
Damiana,3,117,120
Davie,116,3,119
Devrim,101,18,119
Diesel,107,12,119
Dyantha,0,119,119
Deodata,3,116,119
Diamond,72,46,118
Donate,3,115,118
del,3,115,118
Dilayla,0,117,117
Daylano,116,0,116
Delicia,0,116,116
Devie,22,94,116
Dinanda,0,116,116
Doha,3,115,118
Döndü,0,116,116
Deejay,108,7,115
Djem,59,56,115
Dragan,114,0,114
Danaë,3,112,115
Dimmen,112,3,115
Driek,112,3,115
Dennes,112,0,112
Daya,8,102,110
Dievera,3,106,109
Djaylano,109,0,109
Doğukan,109,0,109
Dajo,105,3,108
Dammes,108,0,108
Diderica,0,108,108
Donné,90,18,108
Damini,0,107,107
Davut,107,0,107
Delany,30,76,106
Delila,0,106,106
Dimas,105,3,108
Dalí,38,67,105
Dela,5,100,105
Deni,66,38,104
Deva,24,80,104
Danischa,0,103,103
Danne,34,69,103
Destiney,3,102,105
Dale,85,17,102
Djessy,50,52,102
Dursun,80,21,101
Daniyal,100,0,100
Darrell,100,0,100
Delaney,38,62,100
Dez,99,3,102
Dimitra,0,100,100
Doménique,54,46,100
Denver,93,6,99
Djennah,0,99,99
Duko,99,0,99
Dycke,0,99,99
Dyvano,99,0,99
Dain,92,6,98
Danick,81,17,98
Danita,0,98,98
Dirck,98,0,98
Derkiena,0,97,97
Deshawn,97,0,97
Danya,3,94,97
Darko,95,3,98
Davis,92,3,95
Denisha,0,96,96
Ditty,0,96,96
Djoy,26,70,96
Danial,95,0,95
Diona,0,95,95
Dmitri,94,3,97
Dyana,0,95,95
Dore,3,92,95
Djano,93,0,93
Dorris,3,92,95
Dyami,89,3,92
Destan,76,16,92
Didy,3,90,93
Demelsa,0,91,91
Devanté,91,0,91
Diederike,0,91,91
Dooitze,91,0,91
Doutje,0,91,91
Dillen,89,3,92
Daam,88,3,91
Danillo,89,0,89
Dewie,3,85,88
Dudu,0,89,89
Dees,65,23,88
Devy,78,10,88
Dimara,0,88,88
Dymphy,3,87,90
Deodaat,85,3,88
Desideria,3,86,89
Dinh,79,8,87
Dünya,3,83,86
Demiën,86,0,86
Derck,86,0,86
Davino,85,0,85
Delisha,0,85,85
Derkjan,85,0,85
Dimitrie,84,3,87
Djoerd,85,0,85
Doesjka,0,85,85
Donatella,0,85,85
D'angelo,84,0,84
Dalisha,0,84,84
Daniele,53,31,84
Déon,84,0,84
Djarno,83,3,86
Djoni,16,68,84
Dorethé,3,81,84
Darya,5,78,83
Didericus,83,0,83
Dielis,83,0,83
Djaro,83,0,83
Djordi,81,3,84
Darin,53,29,82
Diek,80,3,83
Danuta,3,80,83
Daylin,58,23,81
Doetie,3,80,83
Dorrit,3,80,83
Dayne,78,3,81
Dikkie,30,50,80
Döne,0,80,80
Doriene,0,80,80
Dauphine,0,79,79
Desire,25,54,79
Djani,77,3,80
Dyano,79,0,79
Dayan,76,3,79
Dederika,0,78,78
Dieuke,3,77,80
Djaimy,67,11,78
Dynand,78,0,78
Denys,71,6,77
Deodatus,77,0,77
Dethmer,77,0,77
Diony,25,52,77
Dreesje,0,77,77
Daimen,75,3,78
Detlev,76,0,76
Dawud,73,3,76
Dyane,3,74,77
Dyani,42,33,75
Danice,3,73,76
Desney,43,31,74
Dirma,0,74,74
Durmuş,74,0,74
Dae,16,57,73
Delfina,3,70,73
Derin,18,55,73
Dewika,0,73,73
Djazz,53,20,73
Doeko,73,0,73
Dominico,72,3,75
Douwtje,0,73,73
Daryll,70,3,73
Dirgje,0,72,72
Doreth,3,70,73
Danieke,0,71,71
Daymian,71,0,71
Deena,3,70,73
Dickie,34,37,71
Diet,3,67,70
Dima,25,46,71
Dinthe,0,71,71
Damyan,70,0,70
Dannie,55,15,70
Darrel,70,0,70
Deliaantje,0,70,70
Devan,70,0,70
Devina,0,70,70
Dicle,3,68,71
Donia,3,69,72
Doran,51,19,70
Danilio,69,0,69
Daphna,0,69,69
Delaja,3,65,68
Damanja,0,68,68
Dietmar,67,3,70
Dijmphina,3,67,70
Dika,3,66,69
Douaa,0,68,68
Drikus,68,0,68
Dymph,5,63,68
Dagobert,67,0,67
Damián,67,0,67
Diesmer,67,0,67
Domina,0,67,67
Douwine,0,67,67
Dalida,3,63,66
Deanna,0,66,66
Djeno,66,0,66
Diba,3,64,67
Dieuwe,60,5,65
Dimitris,65,0,65
Dolphina,3,64,67
Dorothe,3,63,66
Dylara,0,65,65
Dastan,63,3,66
Demie,8,56,64
Diederica,0,64,64
Diete,3,62,65
Djelano,64,0,64
Djino,64,0,64
Doekle,63,3,66
Donnée,5,59,64
Dagmara,3,62,65
Davian,63,0,63
Destina,0,63,63
Dette,3,61,64
Dianna,0,63,63
Dimar,58,5,63
Dong,48,15,63
Danel,56,6,62
Dascha,0,62,62
Dieks,61,3,64
Dieta,0,62,62
Djesley,53,9,62
Doruk,61,3,64
Duha,19,43,62
Davud,61,0,61
Djesse,59,3,62
Dahné,3,59,62
Danjella,3,59,62
Dannis,59,3,62
Dev,59,3,62
Dictus,60,0,60
Dijmphena,3,58,61
Doret,3,59,62
Drees,58,3,61
Dai,49,10,59
Danika,3,58,61
Danysha,0,59,59
Darinka,0,59,59
Deven,59,0,59
Ditje,0,59,59
Djessie,31,28,59
Danil,56,3,59
Davidson,57,3,60
Diedrik,58,0,58
Duarte,55,3,58
Danitia,3,56,59
Dannique,8,49,57
Déjan,56,3,59
Djevano,57,0,57
Dorinthe,0,57,57
Danijela,3,55,58
Danjel,47,9,56
Darshana,0,56,56
Denn,56,0,56
Deveron,56,0,56
Dilber,0,56,56
Dinan,56,0,56
Dinte,0,56,56
Dirktje,0,56,56
Djoey,55,3,58
Dudley,55,3,58
Duru,0,56,56
Danièle,0,55,55
Dann,55,0,55
Dayo,49,6,55
Deana,0,55,55
Deano,55,0,55
Deddo,55,0,55
Denisa,3,54,57
Denyse,0,55,55
Derkdina,0,55,55
Diablo,54,3,57
Dianta,0,55,55
Dille,12,43,55
Djailey,0,55,55
Doete,3,54,57
Deli,9,45,54
Desie,3,53,56
Dieuwer,22,32,54
Divina,3,51,54
Dogan,53,3,56
Dorthe,3,52,55
Dune,7,47,54
Dušan,54,0,54
Danieck,16,37,53
Daniéla,0,53,53
Daud,53,0,53
Demianus,53,0,53
Deny,41,12,53
Devid,53,0,53
Dilem,0,53,53
