Name,Men,Women,Total
Bari,15,3,18
Bartholdus,18,0,18
Bartholomaeus,17,3,20
Bartosz,18,0,18
Barwert,18,0,18
Baudine,0,18,18
Bellina,3,17,20
Bellona,3,17,20
Beradina,0,18,18
Bergina,0,18,18
Berken,17,3,20
Berşan,14,3,17
Bertiene,0,18,18
Bertilde,3,17,20
Bertini,6,12,18
Bertino,16,3,19
Betjen,0,18,18
Beyonce,0,18,18
Bik,12,6,18
Binnur,0,18,18
Bjinse,18,0,18
Bjurn,18,0,18
Bless,9,9,18
Booi,18,0,18
Borchert,18,0,18
Bouwko,18,0,18
Brandley,17,3,20
Briënne,0,18,18
Brik,18,0,18
Bronte,0,18,18
Bruinsje,0,18,18
Badre,17,0,17
Bambi,3,14,17
Bardinus,17,0,17
Barend-Jan,17,0,17
Bartimeus,17,0,17
Bartolomeo,17,0,17
Basel,15,3,18
Batist,17,0,17
Batoel,0,17,17
Behçet,17,0,17
Beliz,0,17,17
Benedette,3,16,19
Benedetto,16,3,19
Beriwan,0,17,17
Bernise,0,17,17
Bernke,0,17,17
Betting,17,0,17
Biefke,0,17,17
Bilgin,11,6,17
Bjetje,0,17,17
Bjork,11,6,17
Bonaria,0,17,17
Bong,17,0,17
Bonifacio,14,3,17
Bonni,7,10,17
Born,17,0,17
Boudy,8,9,17
Bougiena,0,17,17
Boukelien,0,17,17
Boya,3,16,19
Brandan,17,0,17
Brendo,17,0,17
Bror,17,0,17
Brouwer,16,3,19
Btisame,0,17,17
Bach,8,8,16
Baig,13,3,16
Bake,16,0,16
Bálint,16,0,16
Barak,16,0,16
Barnaby,16,0,16
Barro,16,0,16
Barton,16,0,16
Bastièn,16,0,16
Batista,12,3,15
Bavona,0,16,16
Beauregard,16,0,16
Bedran,16,0,16
Belana,0,16,16
Benck,16,0,16
Benitia,0,16,16
Benselina,0,16,16
Benvenutus,16,0,16
Berdy,7,9,16
Berendjan,16,0,16
Berina,0,16,16
Bernaldo,16,0,16
Bernardiena,0,16,16
Bernet,0,16,16
Berthel,14,3,17
Bertrik,16,0,16
Bertuğ,16,0,16
Bes,0,16,16
Bettien,0,16,16
Beya,3,14,17
Bilgehan,11,5,16
Bodin,9,7,16
Boleslaw,16,0,16
Borka,3,14,17
Botina,0,16,16
Boudewine,0,16,16
Bradey,14,3,17
Bratt,16,0,16
Breggitta,0,16,16
Brutus,16,0,16
Buglem,0,16,16
Babice,0,15,15
Bae,10,5,15
Bahadır,15,0,15
Bahia,0,15,15
Balte,15,0,15
Barbro,3,13,16
Baron,15,0,15
Bart-Willem,15,0,15
Barten,15,0,15
Bartheld,15,0,15
Basir,14,3,17
Béa,0,15,15
Beant,15,0,15
Bely,3,14,17
Benard,15,0,15
Benie,5,10,15
Bennink,3,11,14
Bens,12,3,15
Bently,14,3,17
Benvenida,0,15,15
Bernoldus,15,0,15
Berteld,15,0,15
Bertiena,3,14,17
Besman,15,0,15
Bie,3,11,14
