Name,Men,Women,Total
Adriëtte,0,96,96
Albina,3,95,98
Amien,95,3,98
Ariene,0,96,96
Asta,5,91,96
Aafko,95,0,95
Aart-Jan,95,0,95
Angenitha,0,95,95
Ardinus,95,0,95
Arush,95,0,95
Aurelie,3,93,96
Aalberta,0,94,94
Aat,81,13,94
Adham,92,3,95
Alessa,0,94,94
Artemis,11,83,94
Aafien,0,93,93
Aalzen,93,0,93
Abir,3,90,93
Aissa,74,19,93
Andrej,93,0,93
Anemoon,0,93,93
Annes,88,5,93
Arjaan,92,3,95
Arsène,80,13,93
Abd,74,18,92
Adwin,92,0,92
Aiyana,0,92,92
Amely,3,91,94
Annalie,0,92,92
Atse,92,0,92
Ayfer,3,90,93
Abigael,3,90,93
Aleijda,0,91,91
Amparo,8,83,91
Aafina,0,90,90
Amando,87,3,90
Amaro,89,3,92
Anna-Sophie,0,90,90
Annegiena,0,90,90
Annemoon,0,90,90
António,90,0,90
Arike,3,89,92
Athena,0,90,90
Aishwarya,0,89,89
Albin,87,3,90
Anieta,0,89,89
Arshad,83,6,89
Achiel,77,11,88
Alicja,0,88,88
Aminata,0,88,88
Amr,85,3,88
Anaya,0,88,88
Anieke,0,88,88
Anne-Ruth,0,88,88
Ariëlla,3,87,90
Abdelhamid,83,3,86
Akın,87,0,87
Arinda,0,87,87
Ashanty,0,87,87
Aaltsje,0,86,86
Akosua,0,86,86
Aldina,3,85,88
Amelberga,7,79,86
Amilia,3,85,88
Angely,0,86,86
Annemien,0,86,86
Anneriek,0,86,86
Antien,0,86,86
Anya,3,82,85
Arinus,86,0,86
Armandus,82,3,85
Arna,3,85,88
Aykut,86,0,86
Aysu,0,86,86
Aalbertha,0,85,85
Adolphe,77,8,85
Albertino,82,3,85
Alyshia,0,85,85
Angèl,20,65,85
Arti,10,75,85
Ashish,85,0,85
Aiman,78,6,84
Akaash,84,0,84
Alano,84,0,84
Alpha,73,11,84
Arendiena,0,84,84
Auko,84,0,84
Aveline,0,84,84
Aalbertje,0,83,83
Amadou,82,3,85
Aminah,0,83,83
Angus,83,0,83
Arin,45,38,83
Arnolde,0,83,83
Artin,82,3,85
Assunta,3,79,82
Aubrey,31,52,83
Aukjen,0,83,83
Abdulahi,54,28,82
Aise,68,14,82
Amaris,3,81,84
Amirah,0,82,82
Arijan,80,3,83
Arlène,3,81,84
Awinash,82,0,82
Abdelouahed,81,0,81
Agata,3,78,81
Aliye,0,81,81
Anna-Louise,0,81,81
Anoeshka,0,81,81
Asel,3,80,83
Asude,0,81,81
Addo,79,3,82
Aivy,3,79,82
Alexsandra,0,80,80
Aloïs,73,7,80
Alon,75,5,80
Amie,3,76,79
Angenietha,0,80,80
Ariette,0,80,80
Artie,15,65,80
Aydın,80,0,80
Adi,56,23,79
Aishani,0,79,79
Alexsander,78,3,81
Anniko,0,79,79
Ariëtta,0,79,79
Armina,3,78,81
Athanasius,77,3,80
Azize,3,75,78
Abdelrahman,72,6,78
Aeron,78,0,78
Afua,0,78,78
Ainsley,37,41,78
Alek,71,7,78
Alim,76,3,79
Anina,3,77,80
Antiena,0,78,78
Ariska,0,78,78
Arletta,0,78,78
Arlo,78,0,78
Atif,73,5,78
Azarja,64,14,78
Adeodata,0,77,77
Akkelina,0,77,77
Aletha,0,77,77
Amerens,3,73,76
Amjad,70,7,77
Ange,29,48,77
Annelein,0,77,77
Annelieze,3,75,78
Athanasia,3,76,79
Amora,3,74,77
Annechienus,76,0,76
Antke,3,74,77
Antonis,73,3,76
Ashana,0,76,76
Ashutosh,76,0,76
Abygail,0,75,75
Adolfus,72,3,75
Alanis,0,75,75
Allon,69,6,75
Amna,0,75,75
Amrit,65,10,75
Anda,3,71,74
Annigjen,0,75,75
Ares,74,3,77
Aryana,0,75,75
Avi,65,10,75
Aarush,74,0,74
Aemilia,0,74,74
Alban,74,0,74
Alihan,74,0,74
Allyssa,0,74,74
Anine,0,74,74
Annemay,0,74,74
Aaffiena,0,73,73
Aartie,0,73,73
Aedan,73,0,73
Aernoud,73,0,73
Alderina,0,73,73
Aldrik,73,0,73
Alkina,0,73,73
Anneken,0,73,73
Antoinne,59,14,73
Apollonius,71,3,74
Armano,73,0,73
Aukelina,0,73,73
Ayan,48,25,73
Aeneas,72,0,72
Amaury,62,10,72
Appollonia,3,71,74
Arden,48,24,72
Arjon,67,5,72
Astra,3,71,74
Aytaç,71,3,74
Abdül,71,0,71
Aldin,69,3,72
Angelia,3,69,72
Arline,0,71,71
Asja,0,71,71
Assiya,0,71,71
Aysima,0,71,71
Adilson,70,0,70
Afia,3,69,72
Agada,0,70,70
Akkie,3,66,69
Almila,0,70,70
Anneline,0,70,70
Antonin,68,3,71
Athina,0,70,70
Atsje,0,70,70
Abdalla,43,26,69
