Name,Men,Women,Total
Edmundus,297,8,305
Elynn,0,305,305
Efraïm,301,3,304
Enna,3,303,306
Esli,216,87,303
Everdien,3,299,302
Erol,298,0,298
Evaline,3,297,300
Emanuelle,11,284,295
Elbertje,0,292,292
Egbertdina,0,291,291
Epke,188,98,286
Erhan,285,3,288
Elliot,279,6,285
Ernst-Jan,284,0,284
Elmira,3,281,284
Elleke,3,278,281
Everina,3,275,278
Enne,240,34,274
Engelmundus,269,3,272
Esselina,3,266,269
Ewan,268,3,271
Emi,3,265,268
Ekrem,263,0,263
Ebe,259,3,262
Emmanuela,3,261,264
Egge,261,0,261
Elja,35,226,261
Elberta,0,260,260
Engin,259,3,262
Estée,3,257,260
Evangeline,0,257,257
Ethel,3,251,254
Ece,0,247,247
Emrah,245,0,245
Ercan,243,3,246
Elisabertus,243,0,243
Eddine,235,5,240
Elselina,3,239,242
Egbertine,0,239,239
Editha,3,237,240
Eleanora,3,234,237
Enya,3,236,239
Elissa,3,236,239
Ersin,236,3,239
Eduward,233,3,236
Elbrich,3,234,237
Ebony,5,229,234
Edgard,221,13,234
Emericus,227,5,232
Edzard,228,3,231
Eleni,3,228,231
Emmeline,0,230,230
Ewaldus,226,3,229
Eleonoor,12,207,219
Ebrina,3,217,220
Ebbe,199,13,212
Emanuella,3,209,212
Eppe,207,3,210
Eisse,208,3,211
Erno,207,0,207
Edin,172,34,206
Elis,88,118,206
Elisabert,194,11,205
Eusebius,202,3,205
Eyüp,203,0,203
Elouise,0,201,201
Erasmus,196,3,199
Elsemiek,0,198,198
Emiliano,198,0,198
Ege,193,3,196
Enny,8,187,195
Elzina,0,194,194
Emmerentia,0,194,194
Edna,0,193,193
Espen,183,10,193
Ebele,191,0,191
Elton,191,0,191
Ertuğrul,191,0,191
Ellemieke,0,189,189
Enora,0,185,185
Earl,183,0,183
Elibertus,183,0,183
Eliah,170,12,182
Erdal,181,3,184
Elsie,3,180,183
Eliz,3,178,181
Erzsébet,3,177,180
Egbertien,3,178,181
Elseline,0,179,179
Emmanuelle,3,176,179
Edzo,176,0,176
Ekke,169,6,175
Eléonore,3,170,173
Ebrar,49,121,170
Ezechiël,166,3,169
Esteban,167,3,170
Elibert,167,0,167
Elysa,3,165,168
Evalien,3,164,167
Evertine,0,166,166
Elana,0,165,165
Elizabertus,165,0,165
Elyne,0,165,165
Eric-Jan,165,0,165
Eugen,165,0,165
Engbertus,163,0,163
Edze,161,3,164
Edmondus,147,14,161
Eliano,160,0,160
Emme,19,141,160
Evianne,0,160,160
Elzelina,0,159,159
Esin,3,154,157
Everdiena,3,156,159
Elora,0,157,157
Ebo,153,3,156
Enrica,3,154,157
Elon,141,14,155
Eugéne,143,11,154
Elice,3,152,155
Eberhard,150,3,153
Ede,134,18,152
Ediz,152,0,152
Elmas,9,143,152
Eleanore,3,149,152
Enola,0,150,150
Elfride,3,146,149
Emmi,0,147,147
Emo,147,0,147
Elviera,5,141,146
Emina,0,146,146
